email,homework,time_homework,time_lectures 
03e146c89f3194d7e36db5f3041d657cffa58621,Homework 2: Mage,3.0,2.0
65de061491ab7511cb7f6df35444ee41286e4c9b,Homework 2: Mage,10.0,5.0
e96835270eadc1698ac04f5acd943f0015162994,Homework 2: Mage,6.0,6.0
664e59fefe64b072864c406da957cc7ff1f0e155,Homework 2: Mage,4.0,2.0
883c66f90fcd9fe0ad4968186e922b546d5f4768,Homework 2: Mage,4.0,2.0
639f128afd164b9408df7ce5f85a6b119f17d245,Homework 2: Mage,3.0,2.0
35f90a2f20b0c6b2988323f51f8c26dabc70a1de,Homework 4: Analytics Engineering,2.0,2.0
1a30825d6fa30e4212c4325196487cba09022637,Workshop 1: Data Ingestion,1.5,1.0
8cbdff849bea90937def23fa8806752c6e19d76e,Workshop 1: Data Ingestion,3.0,3.0
c984a5f2d1cb866c5ac9965f0ba9828380bba1fd,Homework 2: Mage,7.0,3.0
3c4054685856a7564e12ec006c8d2f3dc8293524,Workshop 1: Data Ingestion,6.0,2.0
04e1568b9c3cc1e4048fc817fd1db946fd609d34,Homework 2: Mage,5.0,5.0
90b83dea3814c3d34f2f36484993553cd3633879,Homework 2: Mage,5.0,3.0
cd62d1c3c19cba9075da33f5dbd688d5e358bbb7,Homework 2: Mage,8.0,3.0
de0f806756d4a65ab26338444af6e1cdafc8b038,Homework 2: Mage,11.0,
df01d219616cbdb345f6f453ae17a50b2b43a5c6,Homework 2: Mage,3.0,3.0
15b6584be8bdb2b33b0de849d65d53e9e14655c0,Homework 2: Mage,3.0,1.0
18f96016aa86287b87cd9cbfbd028bf8e177f4cc,Homework 2: Mage,10.0,3.0
1092a4dd528b727f1c2e7f98e181751b4cafc1af,Homework 2: Mage,4.0,2.0
7451341d6ce8b8628a040cf099a81151a4f905e8,Homework 2: Mage,3.0,1.0
4429925a9f743a520a2e5bc986c230f1fa2df1ce,Homework 2: Mage,4.0,1.0
e984338dcc8b3bb6b3b7a9ea45ee8146cc4976bb,Homework 2: Mage,3.0,1.0
278502d98994eb488272c9043fdcdaf9354794e9,Homework 2: Mage,3.0,3.0
231b0093aad5f7767d4c907612f8df540970b8a9,Homework 2: Mage,3.0,1.0
09aa2f95c526c2b7aa03c4fdda234c431564cf10,Homework 2: Mage,3.0,5.0
5d1437e5a60cab7afff8ddc282fd8e319aa2c879,Homework 6: Streaming,4.0,2.0
877add7d1721d5579a08d9965ec545cb933bdb4a,Homework 4: Analytics Engineering,6.0,4.0
94058afaf351cce90d29421b8f492ab93b43f637,Workshop 1: Data Ingestion,2.0,2.0
15b31d3dda4a2664b5c3a5eda3dce18529bb268c,Homework 2: Mage,3.0,1.0
dfbc41acad5e8c903c9633813ed23036c2aace51,Homework 2: Mage,50.0,50.0
d9bdfd62ff06b80ef8341644398db18a8d75c33e,Homework 2: Mage,3.0,1.0
977818f70ec1d6c754740c6363cbec2386ab2fbb,Homework 2: Mage,10.0,5.0
d31cb0a36b37857443f0ad075bc300adbc273d94,Homework 2: Mage,2.0,6.0
cb10b7a3723318227b6602e2f3fa7fedc78747d1,Homework 2: Mage,,2.0
e3900b7474a3dfe554a74886beb7d41c0aeef06d,Homework 2: Mage,8.0,2.0
315da83aacca378ba605434595f871e8b410471e,Homework 2: Mage,5.0,3.0
30f28b8c7656c6d26b408fcb0378fef172290cb3,Homework 2: Mage,2.0,3.0
cf31770120f9b12f6dae01a98031c063fa491286,Homework 2: Mage,3.0,3.0
69e2bc0a813f21850045da8a41feb922e91528c1,Homework 2: Mage,3.0,3.0
f5cf7506858dfa47216b64ab7755c09617aa47b3,Homework 2: Mage,8.0,3.0
215f019cd981212b53d9eb17871871944af6afa4,Homework 2: Mage,,2.0
6cf39cf0857a25e3a9767c298a76320e272a38f1,Homework 2: Mage,3.0,3.0
4d531f4db078c16b73ec0d41aa052eeb19bfaced,Homework 2: Mage,13.0,24.0
cfe6f030b4cfaa9b049b68bc00aa59f7c0fec092,Homework 2: Mage,2.5,1.5
7c4f21d152a268055be1212a8600dbe85f162cbd,Homework 2: Mage,5.0,8.0
0abfb55d2a299c50f159bf1e3ab1ce211c5762da,Homework 2: Mage,20.0,5.0
be90123b9be80db5d2bae984b175a7bd2dbfcdc7,Workshop 1: Data Ingestion,5.0,1.0
939fb0668a159d2138e435f48d4257162019fa9b,Workshop 1: Data Ingestion,2.0,0.5
2de3de72509444579fa17b71c6288cf35180bac6,Workshop 2: Streaming with SQL,10.0,6.0
41919e0adae90adb28b152fbd5354aae3907ff53,Homework 2: Mage,3.0,1.0
7ae5cdef6f5fa536ff8c697cf754af6ce37e8d12,Homework 2: Mage,4.0,3.0
22a7432cda724c4fbfe29012add0d42c107f43b2,Homework 2: Mage,4.0,8.0
b57faf66e3a05e8152d6d7a4779f1c09a868d8cc,Homework 2: Mage,2.0,4.0
822bc3715d9f69cbae885b447001cc3edc8805a0,Homework 2: Mage,8.0,6.0
46de2e9da48b128c8707471ce53867220e13f74e,Homework 2: Mage,2.0,1.5
f3aa6850b4a152aafa28bb858c111b20d8f11b53,Homework 2: Mage,20.0,6.0
3832ee32ab8a8c89a86fb77203d0c010c1c3892f,Homework 2: Mage,3.0,3.0
4b44529a6494969a75f31a9d5c707cad4e1309ca,Homework 2: Mage,10.0,5.0
ae592a2a21869ced68c00eb3d1a2fe8c96c33e89,Homework 2: Mage,5.0,6.0
8597b72c201eb20b1b9347da145fb7dce9954911,Homework 2: Mage,2.0,1.0
5a01abcaebc0178f594f06c3c310d198106f9c1c,Workshop 2: Streaming with SQL,3.0,3.0
94fbbf2d692255087f1f0dfa663b4e22f517f28b,Workshop 1: Data Ingestion,1.5,0.5
f5f408aca507c452b70df8787949a77bfbf40fd0,Homework 2: Mage,10.0,4.0
814628949960abdd414dc17c93e54171029727cd,Homework 2: Mage,6.0,4.0
c651851355895a9c4f0cdf9867bfba1bbe8d385a,Homework 2: Mage,8.0,2.0
2e04cb1fe94a2de1b176620f285d906b964c76ce,Homework 2: Mage,3.0,2.0
852934537f2a48d32be3b1255624812eee7d015e,Homework 2: Mage,7.0,3.0
87264db9186a1b63657b57076254a8d001c45cb0,Homework 2: Mage,10.0,1.0
8521b58f06f96d62bf9c8369f45c8d601aefbc6c,Homework 2: Mage,10.0,1.0
65280bedb391a5b2446ab3665f199852c9812846,Homework 2: Mage,4.0,4.0
a92f1d897922b5673549f27bac33258c64048f9b,Homework 2: Mage,10.0,2.0
0464d574c96a75597aa4a4b87c224d31f693b3c4,Homework 2: Mage,2.0,2.0
5fe0d53d1d1f6ae99a929e0119a3df335d58962c,Homework 2: Mage,6.0,2.0
d6186873f8637f8f04483346935d56b16f724741,Workshop 1: Data Ingestion,1.0,1.0
0893913ff52f34c8667dcefc6bedea674874b992,Homework 2: Mage,5.0,2.0
916741739d692e01ac5e44c94e28ce255898ebea,Homework 2: Mage,12.0,4.0
7a727122ad741f31747179a22185a8dcbe364ace,Homework 2: Mage,2.0,3.0
6ddf24990ce2777294b26fbd77535b0e82d9fdea,Homework 2: Mage,18.0,0.0
630bd653930e15aa46848690721af40a5eae0c54,Homework 2: Mage,7.0,1.0
5bbba9b00d5572a62f1467dfd40136ff1939ce8a,Homework 2: Mage,,3.0
61243921cc36ba966027d2e50d33e0f824d13403,Homework 2: Mage,3.0,2.0
c351740e8c31238943ea324241316c82f286f29f,Homework 2: Mage,8.0,1.0
7ca6157dd1cf9ecd92f67be10496e0991a28d0d3,Homework 2: Mage,7.0,2.0
17587c8f35db8a4feaf77c01f2083c0556b5a547,Homework 2: Mage,6.0,2.5
f3e1d688ca55630f199ddbbea6f13ac47f99214e,Homework 2: Mage,5.0,2.0
8521b58f06f96d62bf9c8369f45c8d601aefbc6c,Homework 5: Batch processing,10.0,0.0
436b65416be6dc5411a5660eaae886ebef438d83,Workshop 1: Data Ingestion,40.0,10.0
4551e2de82fea85e82431662cf1a015f7327ab4c,Homework 2: Mage,8.0,2.0
68bb7e8e7ac10d9c8b21ed9a95e34301ab20aca2,Homework 2: Mage,3.0,6.0
89d467cd562cd925ced6eae6ad3d52f537c1e5ce,Homework 2: Mage,5.0,3.0
41bb36a854bf8819a3a43f95d7d929574c50fd27,Homework 2: Mage,4.0,3.0
6945a9353dd0e378a1703e09bc46a3cb050adb57,Homework 2: Mage,10.0,5.0
2d1373bd6a65b30364808193be0df9fe3ac39cf7,Homework 2: Mage,5.0,2.0
b6f1161fe15a29e7431e38c0dbde8cf997bde353,Homework 2: Mage,20.0,4.0
756885c7ed96eb612caf26fb420da6d7d23b2981,Homework 2: Mage,9.0,3.0
eb6830f19a15d89765c0c5debc05be9884b6e3eb,Homework 2: Mage,5.0,3.0
87cdff40c18600f79b43baac9a9da9c9e1fbca94,Homework 2: Mage,2.0,2.0
943da43bb8b063937dae59d0e1a37278cfaca296,Homework 2: Mage,6.0,3.0
9ffce88a01bfbfe59eeed4d0e8c9b96a3568d1cb,Workshop 1: Data Ingestion,2.0,1.0
be1f8ca85bfbdf80414fc8f851bedfde64ecc12a,Homework 2: Mage,5.0,5.0
508c6557db033d229be52b2860c81cf2ad09bc73,Workshop 2: Streaming with SQL,7.0,7.0
ca1ba39c6c7e793e51ada9ae50778fac5694c2c1,Homework 3: Data Warehouse,6.0,6.0
adf4ca904a302e1f31007d0ab6a5da96d4b60e08,Homework 2: Mage,3.0,1.0
d7080a08966c8001c89b364dd8e9c5eee06061e4,Homework 2: Mage,24.0,2.0
6de0850c7c6f571492419e05c263811e4ad7493b,Homework 2: Mage,4.0,2.0
9b66dce3dcc375fae8606db83f60cba48e26b691,Homework 2: Mage,8.0,2.0
682041d849c575b4de167b652d926a34b522e065,Homework 2: Mage,6.0,2.0
dd75487e41e1ef5ea3e93b60732dfe2050c9c68e,Homework 2: Mage,3.0,12.0
5ec76ae12a780b59dcd70a9ffb7e4b0160d5e8aa,Homework 2: Mage,2.0,1.0
044e5faf92ad8a2c441564b936f92c86c2771373,Homework 2: Mage,3.0,3.0
af4d2e6b54a21baf3ddc75184be435825b83fa25,Homework 2: Mage,9.0,8.0
e8100a5654069bd09945a0e2723d09443fce0f31,Homework 2: Mage,8.0,3.0
1a9b1284346bbc04a0d65b059a7a9e7c9d54b499,Homework 2: Mage,4.0,1.0
4c616200a621efa9639c2111efe4524fcc598665,Homework 2: Mage,2.0,1.0
288a32824218c4b90a7915ac5f8a377b097c27fb,Homework 2: Mage,7.0,2.0
77d6c97369c6c1286d4a9b33b98ed65d71fb59f6,Homework 2: Mage,18.0,6.0
8134ed17fc2cc7ff1f1c27338f689afff6d5e992,Homework 2: Mage,4.0,2.0
e7abf91a05675aa49f60cda3b2bf27790712e6f8,Homework 2: Mage,14.0,10.0
d3ccb98c9c4f2390a64235a3d6fe7a634d4b04a5,Homework 2: Mage,8.0,6.0
33b4f2c54d9ec3d41ad3b49f7403a8662ce30fca,Workshop 1: Data Ingestion,1.3,0.5
df21eb2c1f73a3527b25e3c901ab3c8c4bfd2e2f,Workshop 1: Data Ingestion,6.0,2.0
00977e24db381130c42b095059201a9ebd9b419d,Workshop 2: Streaming with SQL,2.0,2.0
0a1126884b4d9c65ac8aef3ee253b3baf08df672,Homework 2: Mage,5.0,2.0
22d22593cb92293a094655122c254d8218bf7c1b,Homework 2: Mage,10.0,3.0
3ceb811b0ad9d09a456e87587b397e01304bd8a9,Homework 2: Mage,3.0,0.0
93f65e9c2165ba956f5a65a694f334e3cb3c164f,Homework 2: Mage,30.0,70.0
a2222a59324311f665ba89014565b68cd0938df7,Homework 2: Mage,6.0,1.0
e10e3dd8530ba85cf88b37cae9ecc03d700ebc18,Homework 2: Mage,7.0,3.0
189c42f223fe16414297e2c70c4de9559b78ccdd,Homework 2: Mage,3.0,1.0
c643849f2f089696eee876e9c6342b85e98ba7bc,Homework 2: Mage,4.0,3.0
75fa0368d7c505fc9aaf8ec4bcb7bbc2898845e9,Homework 2: Mage,6.0,2.0
47a636e2e676d453ce85f492751e8f715512db44,Homework 2: Mage,4.0,1.0
909032d83ede6797763b1f46dc52c868f7471768,Homework 2: Mage,13.0,1.5
fd946ac6a2e023568f67809b756f4a0fd5462fcc,Homework 2: Mage,8.0,4.0
4c3c42d0c2cc16d286c8b90cd814c08ff4546764,Homework 2: Mage,8.0,2.0
0f05ac15bcf51245550fda584b1424403814cd45,Workshop 1: Data Ingestion,6.0,1.0
e1a0a4f394c427ed5351b12845d1e2d5cef95fb1,Workshop 1: Data Ingestion,2.0,0.5
c0be818ae83c933b51133d84c5653491dba5fec1,Homework 3: Data Warehouse,2.0,2.0
069cd86f680b2cddda10b7fd69b7714b8e0363cb,Workshop 1: Data Ingestion,3.0,2.0
f2b67043b060e75f9b1c7824f8063ac8a9693477,Homework 3: Data Warehouse,3.0,1.0
89d467cd562cd925ced6eae6ad3d52f537c1e5ce,Workshop 1: Data Ingestion,2.0,1.0
93f65e9c2165ba956f5a65a694f334e3cb3c164f,Homework 3: Data Warehouse,25.0,30.0
35becd69448ca0c830755c7011cd57b47d686e17,Homework 3: Data Warehouse,10.0,15.0
5b9f74a904cf27c6c5ea296be7bd58841ed7d336,Homework 3: Data Warehouse,2.0,5.0
ef21ad486f70e69b31351b6d3576335fc1bd6f31,Homework 3: Data Warehouse,0.5,2.0
62a287b6c82b85a18ec208757c652aef8e09a105,Homework 3: Data Warehouse,6.0,3.0
bd3c6323da12d3fc71aa0765ceaf1ecde3ade167,Homework 3: Data Warehouse,5.0,2.0
26d0ac3fa88b0b1cff0452d0f8d93a882a705c63,Homework 3: Data Warehouse,17.0,3.0
eedde621f0499a2f70f159a394de64751842e7ec,Homework 3: Data Warehouse,7.0,12.0
26d0ac3fa88b0b1cff0452d0f8d93a882a705c63,Homework 2: Mage,2.0,3.0
10072165f8e8ca0f03262e7648583d7e961ca0f9,Workshop 1: Data Ingestion,2.0,1.0
4c616200a621efa9639c2111efe4524fcc598665,Workshop 1: Data Ingestion,2.0,
da6037ef83a5ceac3b0a4d10fbc0196af7979224,Workshop 2: Streaming with SQL,2.0,5.0
f5f408aca507c452b70df8787949a77bfbf40fd0,Homework 3: Data Warehouse,6.0,4.0
8c46f5efa90d4417757f047a37069e0412fa194d,Homework 2: Mage,4.0,3.0
c1b2aa6d728165aa2780b22a7935e5d6bad5070f,Homework 2: Mage,13.0,3.0
3d89d8eab94a9d32871bd790dea2d8cb5f689009,Homework 2: Mage,3.0,1.0
a750efd4791d0c91b1c2e4d1632afecfd53c05db,Homework 2: Mage,4.0,4.0
5e2a76568cdf44a2ca9355f0e6a2ad7e947d03ba,Homework 2: Mage,5.0,3.0
51b0777e3f0a2d74f5950ad7f3b9a8abb00c16fa,Homework 2: Mage,8.0,3.0
54a6674e4a766c3be2f722d0aca5da18ff95551b,Homework 2: Mage,2.0,2.0
d18e861cbc5a47b28de31f9d21e4491a7f3fea13,Homework 3: Data Warehouse,5.0,2.0
e7abf91a05675aa49f60cda3b2bf27790712e6f8,Homework 3: Data Warehouse,3.0,1.0
909032d83ede6797763b1f46dc52c868f7471768,Homework 3: Data Warehouse,7.0,2.0
55108a647802cb5d11f6395fdfacdf741b469fae,Homework 3: Data Warehouse,2.0,3.0
f82825ad2d70331521e95d68826dec124c4c7bce,Homework 3: Data Warehouse,2.0,1.5
ea149efdd02461b979ba862578c54b2b811c6ef7,Workshop 1: Data Ingestion,2.0,2.0
feb1bfa0e21711fc309d990a7c63f39440ef848d,Workshop 1: Data Ingestion,4.0,4.0
569122b6f028772531f3b55c04e86d872c477060,Workshop 1: Data Ingestion,2.0,2.0
de0f806756d4a65ab26338444af6e1cdafc8b038,Homework 5: Batch processing,15.0,5.0
9ee1621dd67555bb183ac825b5d14b17b01e0167,Homework 3: Data Warehouse,8.0,18.0
14370a9198ac23fe0187dbd530b179b66051b776,Homework 3: Data Warehouse,2.0,3.0
7bd477ab0c1138f8ed45eb5eb271de3d5bd31bf1,Homework 3: Data Warehouse,4.0,2.0
94fbbf2d692255087f1f0dfa663b4e22f517f28b,Homework 3: Data Warehouse,4.0,1.0
5b5b04bf213ebfbdffa12e35e9389379ad7fd49b,Homework 3: Data Warehouse,5.0,3.0
cb2680f69b40ed5d7ccf80e3384b5c7525dd01c6,Homework 3: Data Warehouse,10.0,5.0
89d467cd562cd925ced6eae6ad3d52f537c1e5ce,Homework 3: Data Warehouse,4.0,2.0
1a9b1284346bbc04a0d65b059a7a9e7c9d54b499,Homework 3: Data Warehouse,1.0,2.0
23492ce0d6614b6b81954a8769d902a2a12275fd,Workshop 1: Data Ingestion,1.5,15.0
35becd69448ca0c830755c7011cd57b47d686e17,Workshop 1: Data Ingestion,10.0,10.0
2630d6724250e085dd825daa911b0d68a859612d,Homework 3: Data Warehouse,8.0,8.0
7851b05b71102c392a8349359a7ddd2ebdf05e2d,Homework 2: Mage,,4.0
803b135285e4e8082dcd9f77efe6eb6a6bc82bc4,Homework 2: Mage,3.0,5.0
4c3a056cc6a212d13617260da611df7f696044b1,Homework 2: Mage,5.0,4.0
1b9549d3bc69bf75c7319c11a310e80797c1b0d1,Homework 2: Mage,12.0,2.0
d927ed22df19ca60c7f8b64e49c1b5d981c5e510,Homework 2: Mage,3.0,2.0
557500eda72ab084fa7937ae6091ec0a1c6e4d44,Homework 2: Mage,18.0,3.0
3a74972a754bd50253b3c945048e3b5220118210,Homework 2: Mage,30.0,10.0
939fb0668a159d2138e435f48d4257162019fa9b,Homework 5: Batch processing,3.0,3.0
9e3e4fcabe555f46366a9dce43c4c76c471ee992,Homework 4: Analytics Engineering,5.0,2.0
18f96016aa86287b87cd9cbfbd028bf8e177f4cc,Workshop 1: Data Ingestion,10.0,5.0
2286dda162f331c18bed9cab02638ec486bad312,Workshop 1: Data Ingestion,24.0,12.0
f5cf7506858dfa47216b64ab7755c09617aa47b3,Workshop 2: Streaming with SQL,4.0,4.0
ae7b66748bb3247844d923c3b3d95fdf1bc1e626,Homework 2: Mage,7.0,5.0
e08e271a1a4af4479dd6aa8706c604c7f9116afe,Homework 2: Mage,2.0,4.0
3b7479af006bc776a95de3dca470e99bf4e5ad11,Homework 2: Mage,8.0,18.0
931102970c80200a40e0946de2f7e84777a626d8,Homework 2: Mage,10.0,2.0
a68c752f0ae3a78efda28e2d839b422bca32982e,Homework 2: Mage,6.75,1.5
476e655c61442721746c3bd11feb459ded551e7d,Homework 2: Mage,3.0,3.0
37c71e60a4522ca7fdaf9bf74c5259e15ec46f8f,Homework 3: Data Warehouse,6.0,4.0
25db902377d055e8284938fe388e40ffec1185b8,Homework 3: Data Warehouse,1.0,5.0
ede852b3975058886139edcbb6a5358d5b223f4b,Workshop 1: Data Ingestion,6.0,2.0
e83fb0f3eeff53aeae1a99d9297eeb2abffab8ac,Workshop 1: Data Ingestion,1.0,1.0
ae7b66748bb3247844d923c3b3d95fdf1bc1e626,Homework 6: Streaming,4.0,5.0
283b2e4bdc88ec4137cdbb401a8b55fb06653d5e,Homework 2: Mage,7.0,3.0
fbf991cb5598d03a1d45aa644e6d57c15b667f87,Homework 2: Mage,8.0,4.0
e3bf8ae3e27ea0b19b1c0cad2ca96a68073ec94f,Homework 2: Mage,5.0,2.0
ee0c2cadc2d9e2518f1f875599e4e6651a8766c9,Homework 2: Mage,3.0,4.0
5a01abcaebc0178f594f06c3c310d198106f9c1c,Homework 2: Mage,6.0,4.0
526d54978ebe147c0215bc8402d10a462b861618,Homework 2: Mage,1.0,2.0
a0be13f2e84089432431c55f8b0d2594e2f5d2f1,Homework 2: Mage,2.0,3.0
2c2cad7491a391460cf6de001684b9a62ce3f87c,Homework 3: Data Warehouse,2.0,2.0
ef46257539ec8520e8e79bcaf0144ac127d857a2,Workshop 1: Data Ingestion,1.0,4.0
4b44529a6494969a75f31a9d5c707cad4e1309ca,Workshop 1: Data Ingestion,10.0,5.0
55eefd740a4927e12288a55516863d29799a8892,Homework 2: Mage,3.0,10.0
b1447d4d6bdd5e425cebb5757e525223347ac435,Homework 2: Mage,5.0,12.0
31339ddeed3f13e28c3c0b1c6ad96280d020428d,Homework 2: Mage,2.0,4.0
fc85cbe7b0ae86f26b98f7d43ed97b046cf8498e,Homework 2: Mage,2.0,6.0
a53dbbee0a535df4d5f1c6e1e73a05b4e06a40c9,Homework 2: Mage,20.0,2.5
a44112209e45fec09d54896624a6c23c77a43539,Homework 2: Mage,20.0,6.0
83fc6f0949893fd14ab029da77bc77dfab98fa22,Homework 2: Mage,20.0,10.0
9cab78ea531dd623550062b24020c8b4de888a96,Homework 2: Mage,1.0,1.0
68bb7e8e7ac10d9c8b21ed9a95e34301ab20aca2,Homework 5: Batch processing,4.0,2.0
ce308972a84438e37fb1eb81ef41e69986a54d3a,Workshop 1: Data Ingestion,4.0,3.0
3c3162e15c409528e1ae7aa36e51c5e3269fb158,Homework 2: Mage,8.0,3.0
ede852b3975058886139edcbb6a5358d5b223f4b,Homework 2: Mage,8.0,4.0
ea149efdd02461b979ba862578c54b2b811c6ef7,Homework 2: Mage,5.0,2.0
6b842705bab50871f8b0bbb0a1598eb8730d245a,Homework 2: Mage,,3.0
a2563f3a07b2867593c0860f45911d46b465a7d8,Homework 2: Mage,2.0,1.0
4dca5c6de083c60943cb7bb3ca006645634bb492,Homework 2: Mage,4.0,4.0
baad3b356f29e6cb525ee9d7cbb3a538ccd59192,Homework 2: Mage,4.0,1.5
23c3051fedcfb33601885d422e37711f5e0bc61d,Homework 2: Mage,9.0,4.0
e4e14f63496ad5adea4b19a909e11f7f5d8a8813,Homework 2: Mage,120.0,180.0
c7fd61d3d601ddb2e4844c0da3478d1741c76903,Homework 2: Mage,6.0,1.0
c6c7864f0d00c6ee42815cb913692bb55b05316f,Homework 2: Mage,10.0,2.0
e10ccce03cc0bd0c38ed52a4ac50aaa4eea20459,Homework 2: Mage,4.0,2.0
36e84b002a6787a7c3407f10f36f2b9c05d3a81d,Homework 2: Mage,4.0,2.0
53ef925074886bd37411a846359e239ad1763cfc,Homework 2: Mage,4.0,4.0
4c79e89d131699990e8fd139c613e85d80eea4a4,Homework 3: Data Warehouse,6.0,2.0
189c42f223fe16414297e2c70c4de9559b78ccdd,Workshop 1: Data Ingestion,2.0,1.0
b5d42293a09b1ba40ebc16982ee8636849214d7b,Homework 2: Mage,10.0,14.0
4126cf97fb83e849da974e4b417772363afc465e,Workshop 1: Data Ingestion,2.0,1.0
48711e22581261be16bcfb94bcfd4e0a70c1f201,Homework 2: Mage,12.0,6.0
eb8197c6fe6c054f33c5f77908a3e4b3dab29bb1,Homework 2: Mage,12.0,11.0
fa763b8261adf34a212d914a054763bb38b04686,Homework 2: Mage,10.0,4.0
affddecd838f4c23c218491aac25f994540378da,Homework 2: Mage,4.0,4.0
d7f32a9eac10919b4907f215bdf9299eae2f7c2d,Homework 2: Mage,5.0,2.0
727a43f0f7ae87d8eed145e63d027a70e7a4901b,Homework 2: Mage,20.0,4.0
b7bb30bca8f03245ff20677a10adcef580a3d12e,Homework 2: Mage,3.0,3.0
29fa02bb4447f1a2d90652b3e23eef356b1648c3,Homework 2: Mage,6.0,1.0
35becd69448ca0c830755c7011cd57b47d686e17,Homework 2: Mage,25.0,15.0
f5ac0a3e1d8d01306761047f31366909e5855668,Homework 2: Mage,5.0,5.0
19c7b5855f929d59c8b65d4e5c86d9582e4eea50,Homework 2: Mage,4.0,3.0
b320929688b4c39fd128bc724638a453e2e8f25f,Homework 2: Mage,20.0,8.0
4c6b903144a8654b4a95c4ab06c57357c1944c2e,Homework 2: Mage,2.0,4.0
d148d449791c66edbdfc8db8c606eae46d3fd87d,Homework 2: Mage,24.0,4.0
9694d6cfd6e8d5f75b847419d530d6b7c242d68f,Homework 2: Mage,5.0,8.0
4f15d854091ffaf1c6876f1fbd8244e453f12a9d,Homework 2: Mage,5.0,1.0
0dac0777bd4a288b1bc78ca939e658386ec47036,Homework 2: Mage,4.0,4.0
df61619ba504ce0be5dd4ecb695123a5073cd9c1,Homework 2: Mage,2.0,1.0
21c8dceab2b4ac33f9fed6de89df43dc90d7d8a3,Homework 2: Mage,2.0,1.0
fe09cf542d34d559a3cf16fbade3e39d209e11fa,Homework 2: Mage,8.0,3.0
be90123b9be80db5d2bae984b175a7bd2dbfcdc7,Homework 2: Mage,5.0,2.0
43c85a61cd0d860cfd764833b64095ed39dfd34c,Homework 2: Mage,8.0,2.0
ee02aa925db1c145b770d9092dbe9f959f130fb9,Homework 2: Mage,2.0,2.0
f6354d1dd8990f24cc8622bacf26bba340de503b,Homework 2: Mage,6.0,2.0
58518e5f60c3452adba5b67c6f6e42cf5bc6b2aa,Homework 2: Mage,6.0,2.0
6cf75201f9d9ea6221964b987cd30457a02a707d,Homework 5: Batch processing,33.0,5.0
77164f4b2568322aaff071a46f35724e0b92ca52,Homework 2: Mage,3.0,3.0
877add7d1721d5579a08d9965ec545cb933bdb4a,Homework 2: Mage,3.0,3.0
facef0743e0bd213d303662644e011c914b4a3e5,Homework 2: Mage,2.0,4.0
ef21ad486f70e69b31351b6d3576335fc1bd6f31,Homework 2: Mage,3.0,4.0
a5ae3dc74c7bd40a64f9f61107b1eb06f0b96f06,Homework 2: Mage,5.0,3.0
ae2277f2a27edcac4175444e45822c5d6e83e9e1,Homework 2: Mage,2.0,4.0
adf1ab3f86d375a394af754586fd42b602763475,Homework 2: Mage,8.0,4.0
15f0223d0d860a9bae77b52b885b884bb79c436f,Homework 2: Mage,,2.0
b4cf5dd3ab5c7488cf96b579bbf85d9e11a7feab,Homework 2: Mage,2.0,3.0
94fbbf2d692255087f1f0dfa663b4e22f517f28b,Homework 2: Mage,8.0,2.0
d449d17bcf6eedeb2389b2b03ebddf72c88ed7f4,Homework 2: Mage,20.0,3.0
5bbc9980d32ffc904a7261621b41d93c24ae9f08,Homework 2: Mage,5.0,2.0
768ef0ab2379b8c6a55d2c18f672fe15c2c5a634,Workshop 1: Data Ingestion,3.0,3.0
b64df80809fbbd9ab441a79527158f8bd7431bbb,Workshop 1: Data Ingestion,4.0,1.0
7bd477ab0c1138f8ed45eb5eb271de3d5bd31bf1,Homework 2: Mage,,1.5
eb22b0cdeaf25e52bc8bae047ed3a660d62d316f,Homework 2: Mage,4.0,2.0
27edb43508c56688dbe610717b362d4c1c0353f9,Homework 2: Mage,8.0,6.0
91620333a6d67bdf1c4a7bd196c7ce89a821a157,Homework 2: Mage,8.0,3.0
1cdd017d77813059eb36d65fd32da49d91b07c46,Homework 2: Mage,2.0,2.0
e9f5d99e2578128b85fa32f67391694704b8c3eb,Homework 2: Mage,4.0,4.0
646f9b532cf6d974cd5370ccdf1bdc5fadb1e9bd,Homework 2: Mage,10.0,3.0
62a287b6c82b85a18ec208757c652aef8e09a105,Homework 2: Mage,8.0,2.0
27b1752e87bc501e113b0f6e4ebebf44b1e111f4,Homework 2: Mage,6.0,6.0
871712d7c30bf44a8d69c7a47f598cdfecfc7dee,Homework 2: Mage,6.0,4.0
5d9677905514546541b248a3a3099bf49612764f,Homework 2: Mage,10.0,2.0
945763d3aa4dd571835d1e567f4538d592d6b189,Homework 2: Mage,4.0,2.0
a1a76beb387a88ccfc81ecd5cb28b774d16e1bda,Homework 2: Mage,2.5,2.5
923da55d66113cdf84667075ff40678957cb69be,Homework 6: Streaming,8.0,8.0
fc85cbe7b0ae86f26b98f7d43ed97b046cf8498e,Workshop 1: Data Ingestion,3.0,3.0
bd3c6323da12d3fc71aa0765ceaf1ecde3ade167,Homework 2: Mage,8.0,2.0
5d1437e5a60cab7afff8ddc282fd8e319aa2c879,Homework 2: Mage,10.0,2.0
c6c7864f0d00c6ee42815cb913692bb55b05316f,Homework 3: Data Warehouse,4.0,2.0
6b842705bab50871f8b0bbb0a1598eb8730d245a,Homework 3: Data Warehouse,,3.0
44ecc726d59273acd9dae48ca031bf26b4d44af5,Homework 3: Data Warehouse,1.5,1.5
